ticket,order,date,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
608609795,626944623,2023-09-21,2023-09-21 19:30:46,1695324646889,1,1,0,626941535,1,0.04,181.475,-0.11,0.0,3.54,0.0,GBPJPY,,2063310428
608594640,626928491,2023-09-21,2023-09-21 17:50:09,1695318609970,1,0,0,626928491,0,0.05,181.204,-0.14,0.0,0.0,0.0,GBPJPY,,2063142027
608586117,626919457,2023-09-21,2023-09-21 17:22:41,1695316961051,0,0,0,626919457,0,0.02,1921.96,-0.06,0.0,0.0,0.0,XAUUSD,,2063037390
608592188,626925864,2023-09-21,2023-09-21 17:42:41,1695318161402,0,1,0,626923214,0,0.05,181.343,-0.14,0.0,-5.91,0.0,GBPJPY,,2063111288
608589740,626923214,2023-09-21,2023-09-21 17:34:17,1695317657372,1,0,0,626923214,0,0.05,181.157,-0.14,0.0,0.0,0.0,GBPJPY,,2063082054
608589466,626922949,2023-09-21,2023-09-21 17:33:52,1695317632529,1,1,0,626919457,0,0.01,1923.43,-0.03,0.0,1.38,0.0,XAUUSD,,2063078565
608589349,626922837,2023-09-21,2023-09-21 17:33:40,1695317620667,1,1,0,626919350,0,0.02,1923.13,-0.06,0.0,1.8,0.0,XAUUSD,,2063076667
608592233,626925911,2023-09-21,2023-09-21 17:42:52,1695318172727,1,1,0,626919457,0,0.01,1921.52,-0.03,0.0,-0.41,0.0,XAUUSD,,2063112070
608301897,626620987,2023-09-20,2023-09-20 15:07:53,1695222473180,0,1,0,626603908,0,0.02,1933.45,-0.06,0.0,-2.41,0.0,XAUUSD,,2059719597
608305187,626624474,2023-09-20,2023-09-20 15:30:12,1695223812662,1,0,0,626624474,0,0.02,1931.47,-0.06,0.0,0.0,0.0,XAUUSD,,2059762195
608305307,626624598,2023-09-20,2023-09-20 15:30:31,1695223831318,0,1,0,626624474,0,0.02,1931.33,-0.06,0.0,0.26,0.0,XAUUSD,,2059764199
608311588,626631375,2023-09-20,2023-09-20 16:08:39,1695226119877,1,1,0,626565666,1,0.02,183.055,-0.06,0.0,5.03,0.0,GBPJPY,,2059841409
608320224,626640266,2023-09-20,2023-09-20 16:40:26,1695228026890,1,1,0,626569095,0,0.01,183.113,-0.03,0.0,2.86,0.0,GBPJPY,,2059934056
608323220,626643090,2023-09-20,2023-09-20 16:44:16,1695228256342,1,0,0,626643090,0,0.03,1939.52,-0.08,0.0,0.0,0.0,XAUUSD,,2059970942
608327093,626646987,2023-09-20,2023-09-20 16:50:06,1695228606990,0,1,0,626643090,0,0.01,1941.64,-0.03,0.0,-1.98,0.0,XAUUSD,,2060018091
608324010,626643834,2023-09-20,2023-09-20 16:44:40,1695228280056,1,0,0,626643834,0,0.05,1940.84,-0.14,0.0,0.0,0.0,XAUUSD,,2059980892
608326648,626646515,2023-09-20,2023-09-20 16:48:54,1695228534712,0,1,0,626643834,0,0.03,1942.36,-0.08,0.0,-4.26,0.0,XAUUSD,,2060012947
608339011,626658939,2023-09-20,2023-09-20 17:17:17,1695230237430,0,1,0,626643090,1,0.02,1942.2,-0.06,0.0,-5.0,0.0,XAUUSD,,2060148778
608339031,626658959,2023-09-20,2023-09-20 17:17:22,1695230242039,0,1,0,626643834,1,0.02,1942.16,-0.06,0.0,-2.46,0.0,XAUUSD,,2060148951
608343798,626664035,2023-09-20,2023-09-20 17:40:23,1695231623240,1,0,0,626664035,0,0.05,1942.22,-0.14,0.0,0.0,0.0,XAUUSD,,2060198122
608301727,626620801,2023-09-20,2023-09-20 15:06:12,1695222372100,0,1,0,626594166,0,0.01,1933.47,-0.03,0.0,-3.18,0.0,XAUUSD,,2059717857
608301896,626620986,2023-09-20,2023-09-20 15:07:52,1695222472293,0,1,0,626601707,0,0.02,1933.45,-0.06,0.0,-3.35,0.0,XAUUSD,,2059719567
608255132,626573773,2023-09-20,2023-09-20 10:03:49,1695204229926,0,0,0,626573773,1,0.03,182.686,-0.08,0.0,0.0,0.0,GBPJPY,,2059223557
608301709,626620781,2023-09-20,2023-09-20 15:06:02,1695222362705,0,1,0,626594166,0,0.01,1933.48,-0.03,0.0,-3.19,0.0,XAUUSD,,2059717683
608285688,626603908,2023-09-20,2023-09-20 13:11:08,1695215468423,1,0,0,626603908,0,0.02,1932.16,-0.06,0.0,0.0,0.0,XAUUSD,,2059554596
608283561,626601707,2023-09-20,2023-09-20 12:59:32,1695214772590,1,0,0,626601707,1,0.02,1931.66,-0.06,0.0,0.0,0.0,XAUUSD,,2059524695
608276242,626594166,2023-09-20,2023-09-20 12:07:11,1695211631695,1,0,0,626594166,0,0.02,1930.07,-0.06,0.0,0.0,0.0,XAUUSD,,2059466115
608265998,626583383,2023-09-20,2023-09-20 10:50:40,1695207040391,1,1,0,626565666,0,0.01,183.105,-0.03,0.0,2.83,0.0,GBPJPY,,2059342909
608265590,626582948,2023-09-20,2023-09-20 10:48:05,1695206885199,1,1,0,626569095,0,0.02,183.123,-0.06,0.0,5.83,0.0,GBPJPY,,2059337848
608264573,626581922,2023-09-20,2023-09-20 10:43:03,1695206583514,1,1,0,626569103,0,0.03,182.972,-0.08,0.0,5.8,0.0,GBPJPY,,2059324513
608263810,626581161,2023-09-20,2023-09-20 10:39:52,1695206392592,1,1,0,626573773,0,0.03,182.877,-0.08,0.0,3.62,0.0,GBPJPY,,2059313664
608250134,626569103,2023-09-20,2023-09-20 09:34:30,1695202470111,0,0,0,626569103,1,0.03,182.666,-0.08,0.0,0.0,0.0,GBPJPY,,2059166047
608250127,626569095,2023-09-20,2023-09-20 09:34:26,1695202466837,0,0,0,626569095,1,0.03,182.661,-0.08,0.0,0.0,0.0,GBPJPY,,2059165999
608250078,626569058,2023-09-20,2023-09-20 09:34:13,1695202453422,1,1,0,626565340,1,0.03,182.63,-0.08,0.0,-1.18,0.0,GBPJPY,,2059165472
608246879,626565666,2023-09-20,2023-09-20 09:09:59,1695200999484,0,0,0,626565666,1,0.03,182.657,-0.08,0.0,0.0,0.0,GBPJPY,,2059121464
608246578,626565340,2023-09-20,2023-09-20 09:08:04,1695200884263,0,0,0,626565340,1,0.03,182.692,-0.08,0.0,0.0,0.0,GBPJPY,,2059117855
608346838,626667198,2023-09-20,2023-09-20 17:58:20,1695232700837,0,1,0,626664035,1,0.02,1944.15,-0.06,0.0,-3.6,0.0,XAUUSD,,2060231018
608346677,626667031,2023-09-20,2023-09-20 17:57:41,1695232661669,0,1,0,626664035,1,0.03,1944.59,-0.08,0.0,-6.63,0.0,XAUUSD,,2060229502
608246414,626565175,2023-09-20,2023-09-20 09:07:29,1695200849615,0,1,0,626561148,4,0.03,182.693,-0.08,0.0,0.09,0.0,GBPJPY,[sl 182.691],2059115605
608347053,626667477,2023-09-20,2023-09-20 17:59:19,1695232759009,1,0,0,626667477,1,0.02,1943.72,-0.06,0.0,0.0,0.0,XAUUSD,,2060232955
608347366,626667847,2023-09-20,2023-09-20 18:00:10,1695232810430,0,1,0,626667477,1,0.02,1944.14,-0.06,0.0,-0.78,0.0,XAUUSD,,2060236848
608416000,626739600,2023-09-20,2023-09-20 22:49:08,1695250148115,0,1,0,626718957,1,0.02,1935.21,-0.06,0.0,19.3,0.0,XAUUSD,,2061052670
608397325,626720189,2023-09-20,2023-09-20 21:36:15,1695245775602,0,1,0,626719221,1,0.01,1944.42,-0.03,0.0,0.13,0.0,XAUUSD,,2060818028
608396426,626719221,2023-09-20,2023-09-20 21:34:10,1695245650308,1,0,0,626719221,1,0.01,1944.56,-0.03,0.0,0.0,0.0,XAUUSD,,2060806067
608396185,626718957,2023-09-20,2023-09-20 21:33:48,1695245628133,1,0,0,626718957,1,0.02,1945.5,-0.06,0.0,0.0,0.0,XAUUSD,,2060803133
608395882,626718659,2023-09-20,2023-09-20 21:33:25,1695245605448,0,1,0,626718143,1,0.02,1946.16,-0.06,0.0,-3.34,0.0,XAUUSD,,2060798661
608395851,626718625,2023-09-20,2023-09-20 21:33:21,1695245601916,0,1,0,626718059,1,0.02,1946.19,-0.06,0.0,-3.45,0.0,XAUUSD,,2060798343
608395389,626718143,2023-09-20,2023-09-20 21:32:19,1695245539438,1,0,0,626718143,1,0.02,1944.37,-0.06,0.0,0.0,0.0,XAUUSD,,2060792765
608395309,626718059,2023-09-20,2023-09-20 21:32:11,1695245531121,1,0,0,626718059,1,0.02,1944.34,-0.06,0.0,0.0,0.0,XAUUSD,,2060791711
608394537,626717277,2023-09-20,2023-09-20 21:31:35,1695245495407,0,1,0,626686243,4,0.01,1945.79,-0.03,0.0,-0.03,0.0,XAUUSD,[sl 1945.71],2060781504
608393961,626716753,2023-09-20,2023-09-20 21:30:50,1695245450152,0,1,0,626716565,1,0.01,1942.96,-0.03,0.0,0.19,0.0,XAUUSD,,2060772978
608393767,626716565,2023-09-20,2023-09-20 21:30:14,1695245414322,1,0,0,626716565,1,0.01,1943.16,-0.03,0.0,0.0,0.0,XAUUSD,,2060770688
608388661,626711082,2023-09-20,2023-09-20 21:11:24,1695244284550,0,1,0,626711030,1,0.01,1940.9,-0.03,0.0,-0.43,0.0,XAUUSD,,2060711347
608388610,626711030,2023-09-20,2023-09-20 21:11:13,1695244273304,1,0,0,626711030,1,0.01,1940.44,-0.03,0.0,0.0,0.0,XAUUSD,,2060710808
608382083,626704174,2023-09-20,2023-09-20 21:02:55,1695243775297,0,1,0,626686243,1,0.01,1942.97,-0.03,0.0,2.61,0.0,XAUUSD,,2060629131
608367905,626689049,2023-09-20,2023-09-20 20:07:24,1695240444896,0,1,0,626684532,1,0.02,1946.71,-0.06,0.0,-2.81,0.0,XAUUSD,,2060459083
608365241,626686243,2023-09-20,2023-09-20 19:47:42,1695239262730,1,0,0,626686243,1,0.02,1945.76,-0.06,0.0,0.0,0.0,XAUUSD,,2060430838
608365165,626686156,2023-09-20,2023-09-20 19:46:45,1695239205426,0,1,0,626684541,1,0.02,1945.89,-0.06,0.0,-1.3,0.0,XAUUSD,,2060430094
608363589,626684541,2023-09-20,2023-09-20 19:31:08,1695238268998,1,0,0,626684541,1,0.02,1945.19,-0.06,0.0,0.0,0.0,XAUUSD,,2060411989
608363580,626684532,2023-09-20,2023-09-20 19:31:08,1695238268091,1,0,0,626684532,1,0.02,1945.2,-0.06,0.0,0.0,0.0,XAUUSD,,2060411965
608363393,626684329,2023-09-20,2023-09-20 19:30:05,1695238205611,0,1,0,626668672,1,0.02,1945.49,-0.06,0.0,-0.28,0.0,XAUUSD,,2060409405
608363374,626684306,2023-09-20,2023-09-20 19:30:04,1695238204014,0,1,0,626671260,1,0.02,1945.59,-0.06,0.0,-0.52,0.0,XAUUSD,,2060408554
608361613,626682553,2023-09-20,2023-09-20 19:22:09,1695237729337,0,1,0,626680638,1,0.02,1945.13,-0.06,0.0,-2.46,0.0,XAUUSD,,2060389423
608359691,626680638,2023-09-20,2023-09-20 19:10:33,1695237033549,1,0,0,626680638,1,0.02,1943.81,-0.06,0.0,0.0,0.0,XAUUSD,,2060368480
608350770,626671260,2023-09-20,2023-09-20 18:15:00,1695233700044,1,0,0,626671260,1,0.02,1945.31,-0.06,0.0,0.0,0.0,XAUUSD,,2060274094
608350226,626668672,2023-09-20,2023-09-20 18:12:55,1695233575074,1,0,0,626668672,1,0.02,1945.34,-0.06,0.0,0.0,0.0,XAUUSD,,2060265971
608347478,626667969,2023-09-20,2023-09-20 18:00:40,1695232840500,1,1,0,626667875,1,0.02,1944.36,-0.06,0.0,0.35,0.0,XAUUSD,,2060237913
608347394,626667875,2023-09-20,2023-09-20 18:00:12,1695232812645,0,0,0,626667875,1,0.02,1944.17,-0.06,0.0,0.0,0.0,XAUUSD,,2060237026
608242834,626561148,2023-09-20,2023-09-20 09:00:02,1695200402323,1,0,0,626561148,1,0.03,182.698,-0.08,0.0,0.0,0.0,GBPJPY,,2059064868
